seed,d,step,mem
44,200,3890000,
44,200,3900000,0.4041999876499176
44,200,3910000,
44,200,3920000,
44,200,3930000,
44,200,3940000,
44,200,3950000,
44,200,3960000,
44,200,3970000,
44,200,3980000,
44,200,3990000,
44,200,4000000,0.42989999055862427
44,200,4010000,
44,200,4020000,
44,200,4030000,
44,200,4040000,
44,200,4050000,
44,200,4060000,
44,200,4070000,
44,200,4080000,
44,200,4090000,
44,200,4100000,0.3736000061035156
44,200,4110000,
44,200,4120000,
44,200,4130000,
44,200,4140000,
44,200,4150000,
44,200,4160000,
44,200,4170000,
44,200,4180000,
44,200,4190000,
44,200,4200000,0.41990000009536743
44,200,4210000,
44,200,4220000,
44,200,4230000,
44,200,4240000,
44,200,4250000,
44,200,4260000,
44,200,4270000,
44,200,4280000,
44,200,4290000,
44,200,4300000,0.4519999921321869
44,200,4310000,
44,200,4320000,
44,200,4330000,
44,200,4340000,
44,200,4350000,
44,200,4360000,
44,200,4370000,
44,200,4380000,
44,200,4390000,
44,200,4400000,0.4415999948978424
44,200,4410000,
44,200,4420000,
44,200,4430000,
44,200,4440000,
44,200,4450000,
44,200,4460000,
44,200,4470000,
44,200,4480000,
44,200,4490000,
44,200,4500000,0.40959998965263367
44,200,4510000,
44,200,4520000,
44,200,4530000,
44,200,4540000,
44,200,4550000,
44,200,4560000,
44,200,4570000,
44,200,4580000,
44,200,4590000,
44,200,4600000,0.4381999969482422
44,200,4610000,
44,200,4620000,
44,200,4630000,
44,200,4640000,
44,200,4650000,
44,200,4660000,
44,200,4670000,
44,200,4680000,
44,200,4690000,
44,200,4700000,0.45680001378059387
44,200,4710000,
44,200,4720000,
44,200,4730000,
44,200,4740000,
44,200,4750000,
44,200,4760000,
44,200,4770000,
44,200,4780000,
44,200,4790000,
44,200,4800000,0.45080000162124634
44,200,4810000,
44,200,4820000,
44,200,4830000,
44,200,4840000,
44,200,4850000,
44,200,4860000,
44,200,4870000,
44,200,4880000,
44,200,4890000,
44,200,4900000,0.42820000648498535
44,200,4910000,
44,200,4920000,
44,200,4930000,
44,200,4940000,
44,200,4950000,
44,200,4960000,
44,200,4970000,
44,200,4980000,
44,200,4990000,
44,200,5000000,0.45730000734329224
45,10,1,0.0
45,10,10000,
45,10,20000,
45,10,30000,
45,10,40000,
45,10,50000,
45,10,60000,
45,10,70000,
45,10,80000,
45,10,90000,
45,10,100000,0.0
45,10,110000,
45,10,120000,
45,10,130000,
45,10,140000,
45,10,150000,
45,10,160000,
45,10,170000,
45,10,180000,
45,10,190000,
45,10,200000,0.0
45,10,210000,
45,10,220000,
45,10,230000,
45,10,240000,
45,10,250000,
45,10,260000,
45,10,270000,
45,10,280000,
45,10,290000,
45,10,300000,0.0
45,10,310000,
45,10,320000,
45,10,330000,
45,10,340000,
45,10,350000,
45,10,360000,
45,10,370000,
45,10,380000,
45,10,390000,
45,10,400000,9.999999747378752e-05
45,10,410000,
45,10,420000,
45,10,430000,
45,10,440000,
45,10,450000,
45,10,460000,
45,10,470000,
45,10,480000,
45,10,490000,
45,10,500000,0.0006000000284984708
45,10,510000,
45,10,520000,
45,10,530000,
45,10,540000,
45,10,550000,
45,10,560000,
45,10,570000,
45,10,580000,
45,10,590000,
45,10,600000,0.00139999995008111
45,10,610000,
45,10,620000,
45,10,630000,
45,10,640000,
45,10,650000,
45,10,660000,
45,10,670000,
45,10,680000,
45,10,690000,
45,10,700000,0.0031999999191612005
45,10,710000,
45,10,720000,
45,10,730000,
45,10,740000,
45,10,750000,
45,10,760000,
45,10,770000,
45,10,780000,
45,10,790000,
45,10,800000,0.0024999999441206455
45,10,810000,
45,10,820000,
45,10,830000,
45,10,840000,
45,10,850000,
45,10,860000,
45,10,870000,
45,10,880000,
45,10,890000,
45,10,900000,0.0026000000070780516
45,10,910000,
45,10,920000,
45,10,930000,
45,10,940000,
45,10,950000,
45,10,960000,
45,10,970000,
45,10,980000,
45,10,990000,
45,10,1000000,0.004000000189989805
45,10,1010000,
45,10,1020000,
45,10,1030000,
45,10,1040000,
45,10,1050000,
45,10,1060000,
45,10,1070000,
45,10,1080000,
45,10,1090000,
45,10,1100000,0.003000000026077032
45,10,1110000,
45,10,1120000,
45,10,1130000,
45,10,1140000,
45,10,1150000,
45,10,1160000,
45,10,1170000,
45,10,1180000,
45,10,1190000,
45,10,1200000,0.0035000001080334187
45,10,1210000,
45,10,1220000,
45,10,1230000,
45,10,1240000,
45,10,1250000,
45,10,1260000,
45,10,1270000,
45,10,1280000,
45,10,1290000,
45,10,1300000,0.0044999998062849045
45,10,1310000,
45,10,1320000,
45,10,1330000,
45,10,1340000,
45,10,1350000,
45,10,1360000,
45,10,1370000,
45,10,1380000,
45,10,1390000,
45,10,1400000,0.0044999998062849045
45,10,1410000,
45,10,1420000,
45,10,1430000,
45,10,1440000,
45,10,1450000,
45,10,1460000,
45,10,1470000,
45,10,1480000,
45,10,1490000,
45,10,1500000,0.005400000140070915
45,10,1510000,
45,10,1520000,
45,10,1530000,
45,10,1540000,
45,10,1550000,
45,10,1560000,
45,10,1570000,
45,10,1580000,
45,10,1590000,
45,10,1600000,0.004999999888241291
45,10,1610000,
45,10,1620000,
45,10,1630000,
45,10,1640000,
45,10,1650000,
45,10,1660000,
45,10,1670000,
45,10,1680000,
45,10,1690000,
45,10,1700000,0.004999999888241291
45,10,1710000,
45,10,1720000,
45,10,1730000,
45,10,1740000,
45,10,1750000,
45,10,1760000,
45,10,1770000,
45,10,1780000,
45,10,1790000,
45,10,1800000,0.005799999926239252
45,10,1810000,
45,10,1820000,
45,10,1830000,
45,10,1840000,
45,10,1850000,
45,10,1860000,
45,10,1870000,
45,10,1880000,
45,10,1890000,
45,10,1900000,0.004800000227987766
45,10,1910000,
45,10,1920000,
45,10,1930000,
45,10,1940000,
45,10,1950000,
45,10,1960000,
45,10,1970000,
45,10,1980000,
45,10,1990000,
45,10,2000000,0.005799999926239252
45,10,2010000,
45,10,2020000,
45,10,2030000,
45,10,2040000,
45,10,2050000,
45,10,2060000,
45,10,2070000,
45,10,2080000,
45,10,2090000,
45,10,2100000,0.006099999882280827
45,10,2110000,
45,10,2120000,
45,10,2130000,
45,10,2140000,
45,10,2150000,
45,10,2160000,
45,10,2170000,
45,10,2180000,
45,10,2190000,
45,10,2200000,0.00559999980032444
45,10,2210000,
45,10,2220000,
45,10,2230000,
45,10,2240000,
45,10,2250000,
45,10,2260000,
45,10,2270000,
45,10,2280000,
45,10,2290000,
45,10,2300000,0.004100000020116568
45,10,2310000,
45,10,2320000,
45,10,2330000,
45,10,2340000,
45,10,2350000,
45,10,2360000,
45,10,2370000,
45,10,2380000,
45,10,2390000,
45,10,2400000,0.004800000227987766
45,10,2410000,
45,10,2420000,
45,10,2430000,
45,10,2440000,
45,10,2450000,
45,10,2460000,
45,10,2470000,
45,10,2480000,
45,10,2490000,
45,10,2500000,0.005499999970197678
45,10,2510000,
45,10,2520000,
45,10,2530000,
45,10,2540000,
45,10,2550000,
45,10,2560000,
45,10,2570000,
45,10,2580000,
45,10,2590000,
45,10,2600000,0.005900000222027302
45,10,2610000,
45,10,2620000,
45,10,2630000,
45,10,2640000,
45,10,2650000,
45,10,2660000,
45,10,2670000,
45,10,2680000,
45,10,2690000,
45,10,2700000,0.00430000014603138
45,10,2710000,
45,10,2720000,
45,10,2730000,
45,10,2740000,
45,10,2750000,
45,10,2760000,
45,10,2770000,
45,10,2780000,
45,10,2790000,
45,10,2800000,0.005200000014156103
45,10,2810000,
45,10,2820000,
45,10,2830000,
45,10,2840000,
45,10,2850000,
45,10,2860000,
45,10,2870000,
45,10,2880000,
45,10,2890000,
45,10,2900000,0.0052999998442828655
45,10,2910000,
45,10,2920000,
45,10,2930000,
45,10,2940000,
45,10,2950000,
45,10,2960000,
45,10,2970000,
45,10,2980000,
45,10,2990000,
45,10,3000000,0.006099999882280827
45,10,3010000,
45,10,3020000,
45,10,3030000,
45,10,3040000,
45,10,3050000,
45,10,3060000,
45,10,3070000,
45,10,3080000,
45,10,3090000,
45,10,3100000,0.004800000227987766
45,10,3110000,
45,10,3120000,
45,10,3130000,
45,10,3140000,
45,10,3150000,
45,10,3160000,
45,10,3170000,
45,10,3180000,
45,10,3190000,
45,10,3200000,0.006399999838322401
45,10,3210000,
45,10,3220000,
45,10,3230000,
45,10,3240000,
45,10,3250000,
45,10,3260000,
45,10,3270000,
45,10,3280000,
45,10,3290000,
45,10,3300000,0.007300000172108412
45,10,3310000,
45,10,3320000,
45,10,3330000,
45,10,3340000,
45,10,3350000,
45,10,3360000,
45,10,3370000,
45,10,3380000,
45,10,3390000,
45,10,3400000,0.005499999970197678
45,10,3410000,
45,10,3420000,
45,10,3430000,
45,10,3440000,
45,10,3450000,
45,10,3460000,
45,10,3470000,
45,10,3480000,
45,10,3490000,
45,10,3500000,0.004000000189989805
45,10,3510000,
45,10,3520000,
45,10,3530000,
45,10,3540000,
45,10,3550000,
45,10,3560000,
45,10,3570000,
45,10,3580000,
45,10,3590000,
45,10,3600000,0.006000000052154064
45,10,3610000,
45,10,3620000,
45,10,3630000,
45,10,3640000,
45,10,3650000,
45,10,3660000,
45,10,3670000,
45,10,3680000,
45,10,3690000,
45,10,3700000,0.006300000008195639
45,10,3710000,
45,10,3720000,
45,10,3730000,
45,10,3740000,
45,10,3750000,
45,10,3760000,
45,10,3770000,
45,10,3780000,
45,10,3790000,
45,10,3800000,0.006899999920278788
45,10,3810000,
45,10,3820000,
45,10,3830000,
45,10,3840000,
45,10,3850000,
45,10,3860000,
45,10,3870000,
45,10,3880000,
45,10,3890000,
45,10,3900000,0.005900000222027302
45,10,3910000,
45,10,3920000,
45,10,3930000,
45,10,3940000,
45,10,3950000,
45,10,3960000,
45,10,3970000,
45,10,3980000,
45,10,3990000,
45,10,4000000,0.005400000140070915
45,10,4010000,
45,10,4020000,
45,10,4030000,
45,10,4040000,
45,10,4050000,
45,10,4060000,
45,10,4070000,
45,10,4080000,
45,10,4090000,
45,10,4100000,0.006099999882280827
45,10,4110000,
45,10,4120000,
45,10,4130000,
45,10,4140000,
45,10,4150000,
45,10,4160000,
45,10,4170000,
45,10,4180000,
45,10,4190000,
45,10,4200000,0.005200000014156103
45,10,4210000,
45,10,4220000,
45,10,4230000,
45,10,4240000,
45,10,4250000,
45,10,4260000,
45,10,4270000,
45,10,4280000,
45,10,4290000,
45,10,4300000,0.006099999882280827
45,10,4310000,
45,10,4320000,
45,10,4330000,
45,10,4340000,
45,10,4350000,
45,10,4360000,
45,10,4370000,
45,10,4380000,
45,10,4390000,
45,10,4400000,0.005900000222027302
45,10,4410000,
45,10,4420000,
45,10,4430000,
45,10,4440000,
45,10,4450000,
45,10,4460000,
45,10,4470000,
45,10,4480000,
45,10,4490000,
45,10,4500000,0.0052999998442828655
45,10,4510000,
45,10,4520000,
45,10,4530000,
45,10,4540000,
45,10,4550000,
45,10,4560000,
45,10,4570000,
45,10,4580000,
45,10,4590000,
45,10,4600000,0.005799999926239252
45,10,4610000,
45,10,4620000,
45,10,4630000,
45,10,4640000,
45,10,4650000,
45,10,4660000,
45,10,4670000,
45,10,4680000,
45,10,4690000,
45,10,4700000,0.006099999882280827
45,10,4710000,
45,10,4720000,
45,10,4730000,
45,10,4740000,
45,10,4750000,
45,10,4760000,
45,10,4770000,
45,10,4780000,
45,10,4790000,
45,10,4800000,0.005799999926239252
45,10,4810000,
45,10,4820000,
45,10,4830000,
45,10,4840000,
45,10,4850000,
45,10,4860000,
45,10,4870000,
45,10,4880000,
45,10,4890000,
45,10,4900000,0.004900000058114529
45,10,4910000,
45,10,4920000,
45,10,4930000,
45,10,4940000,
45,10,4950000,
45,10,4960000,
45,10,4970000,
45,10,4980000,
45,10,4990000,
45,10,5000000,0.006000000052154064
45,20,1,0.0
45,20,10000,
45,20,20000,
45,20,30000,
45,20,40000,
45,20,50000,
45,20,60000,
45,20,70000,
45,20,80000,
45,20,90000,
45,20,100000,0.0
45,20,110000,
45,20,120000,
45,20,130000,
45,20,140000,
45,20,150000,
45,20,160000,
45,20,170000,
45,20,180000,
45,20,190000,
45,20,200000,0.0006000000284984708
45,20,210000,
45,20,220000,
45,20,230000,
45,20,240000,
45,20,250000,
45,20,260000,
45,20,270000,
45,20,280000,
45,20,290000,
45,20,300000,0.00419999985024333
45,20,310000,
45,20,320000,
45,20,330000,
45,20,340000,
45,20,350000,
45,20,360000,
45,20,370000,
45,20,380000,
45,20,390000,
45,20,400000,0.010400000028312206
45,20,410000,
45,20,420000,
45,20,430000,
45,20,440000,
45,20,450000,
45,20,460000,
45,20,470000,
45,20,480000,
45,20,490000,
45,20,500000,0.01769999973475933
45,20,510000,
45,20,520000,
45,20,530000,
45,20,540000,
45,20,550000,
45,20,560000,
45,20,570000,
45,20,580000,
45,20,590000,
45,20,600000,0.024399999529123306
45,20,610000,
45,20,620000,
45,20,630000,
45,20,640000,
45,20,650000,
45,20,660000,
45,20,670000,
45,20,680000,
45,20,690000,
45,20,700000,0.027799999341368675
45,20,710000,
45,20,720000,
45,20,730000,
45,20,740000,
45,20,750000,
45,20,760000,
45,20,770000,
45,20,780000,
45,20,790000,
45,20,800000,0.02879999950528145
45,20,810000,
45,20,820000,
45,20,830000,
45,20,840000,
45,20,850000,
45,20,860000,
45,20,870000,
45,20,880000,
45,20,890000,
45,20,900000,0.035599999129772186
45,20,910000,
45,20,920000,
45,20,930000,
45,20,940000,
45,20,950000,
45,20,960000,
45,20,970000,
45,20,980000,
45,20,990000,
45,20,1000000,0.041099999099969864
45,20,1010000,
45,20,1020000,
45,20,1030000,
45,20,1040000,
45,20,1050000,
45,20,1060000,
45,20,1070000,
45,20,1080000,
45,20,1090000,
45,20,1100000,0.04500000178813934
45,20,1110000,
45,20,1120000,
45,20,1130000,
45,20,1140000,
45,20,1150000,
45,20,1160000,
45,20,1170000,
45,20,1180000,
45,20,1190000,
45,20,1200000,0.04340000078082085
45,20,1210000,
45,20,1220000,
45,20,1230000,
45,20,1240000,
45,20,1250000,
45,20,1260000,
45,20,1270000,
45,20,1280000,
45,20,1290000,
45,20,1300000,0.042399998754262924
45,20,1310000,
45,20,1320000,
45,20,1330000,
45,20,1340000,
45,20,1350000,
45,20,1360000,
45,20,1370000,
45,20,1380000,
45,20,1390000,
45,20,1400000,0.05860000103712082
45,20,1410000,
45,20,1420000,
45,20,1430000,
45,20,1440000,
45,20,1450000,
45,20,1460000,
45,20,1470000,
45,20,1480000,
45,20,1490000,
45,20,1500000,0.057100001722574234
45,20,1510000,
45,20,1520000,
45,20,1530000,
45,20,1540000,
45,20,1550000,
45,20,1560000,
45,20,1570000,
45,20,1580000,
45,20,1590000,
45,20,1600000,0.057500001043081284
45,20,1610000,
45,20,1620000,
45,20,1630000,
45,20,1640000,
45,20,1650000,
45,20,1660000,
45,20,1670000,
45,20,1680000,
45,20,1690000,
45,20,1700000,0.05350000038743019
45,20,1710000,
45,20,1720000,
45,20,1730000,
45,20,1740000,
45,20,1750000,
45,20,1760000,
45,20,1770000,
45,20,1780000,
45,20,1790000,
45,20,1800000,0.055399999022483826
45,20,1810000,
45,20,1820000,
45,20,1830000,
45,20,1840000,
45,20,1850000,
45,20,1860000,
45,20,1870000,
45,20,1880000,
45,20,1890000,
45,20,1900000,0.06019999831914902
45,20,1910000,
45,20,1920000,
45,20,1930000,
45,20,1940000,
45,20,1950000,
45,20,1960000,
45,20,1970000,
45,20,1980000,
45,20,1990000,
45,20,2000000,0.06949999928474426
45,20,2010000,
45,20,2020000,
45,20,2030000,
45,20,2040000,
45,20,2050000,
45,20,2060000,
45,20,2070000,
45,20,2080000,
45,20,2090000,
45,20,2100000,0.06889999657869339
45,20,2110000,
45,20,2120000,
45,20,2130000,
45,20,2140000,
45,20,2150000,
45,20,2160000,
45,20,2170000,
45,20,2180000,
45,20,2190000,
45,20,2200000,0.06019999831914902
45,20,2210000,
45,20,2220000,
45,20,2230000,
45,20,2240000,
45,20,2250000,
45,20,2260000,
45,20,2270000,
45,20,2280000,
45,20,2290000,
45,20,2300000,0.07159999758005142
45,20,2310000,
45,20,2320000,
45,20,2330000,
45,20,2340000,
45,20,2350000,
45,20,2360000,
45,20,2370000,
45,20,2380000,
45,20,2390000,
45,20,2400000,0.07829999923706055
45,20,2410000,
45,20,2420000,
45,20,2430000,
45,20,2440000,
45,20,2450000,
45,20,2460000,
45,20,2470000,
45,20,2480000,
45,20,2490000,
45,20,2500000,0.07259999960660934
45,20,2510000,
45,20,2520000,
45,20,2530000,
45,20,2540000,
45,20,2550000,
45,20,2560000,
45,20,2570000,
45,20,2580000,
45,20,2590000,
45,20,2600000,0.07329999655485153
45,20,2610000,
45,20,2620000,
45,20,2630000,
45,20,2640000,
45,20,2650000,
45,20,2660000,
45,20,2670000,
45,20,2680000,
45,20,2690000,
45,20,2700000,0.07360000163316727
45,20,2710000,
45,20,2720000,
45,20,2730000,
45,20,2740000,
45,20,2750000,
45,20,2760000,
45,20,2770000,
45,20,2780000,
45,20,2790000,
45,20,2800000,0.0737999975681305
45,20,2810000,
45,20,2820000,
45,20,2830000,
45,20,2840000,
45,20,2850000,
45,20,2860000,
45,20,2870000,
45,20,2880000,
45,20,2890000,
45,20,2900000,0.08219999819993973
45,20,2910000,
45,20,2920000,
45,20,2930000,
45,20,2940000,
45,20,2950000,
45,20,2960000,
45,20,2970000,
45,20,2980000,
45,20,2990000,
45,20,3000000,0.07280000299215317
45,20,3010000,
45,20,3020000,
45,20,3030000,
45,20,3040000,
45,20,3050000,
45,20,3060000,
45,20,3070000,
45,20,3080000,
45,20,3090000,
45,20,3100000,0.08780000358819962
45,20,3110000,
45,20,3120000,
45,20,3130000,
45,20,3140000,
45,20,3150000,
45,20,3160000,
45,20,3170000,
45,20,3180000,
45,20,3190000,
45,20,3200000,0.08320000022649765
45,20,3210000,
45,20,3220000,
45,20,3230000,
45,20,3240000,
45,20,3250000,
45,20,3260000,
45,20,3270000,
45,20,3280000,
45,20,3290000,
45,20,3300000,0.07760000228881836
45,20,3310000,
45,20,3320000,
45,20,3330000,
45,20,3340000,
45,20,3350000,
45,20,3360000,
45,20,3370000,
45,20,3380000,
45,20,3390000,
45,20,3400000,0.07810000330209732
45,20,3410000,
45,20,3420000,
45,20,3430000,
45,20,3440000,
45,20,3450000,
45,20,3460000,
45,20,3470000,
45,20,3480000,
45,20,3490000,
45,20,3500000,0.08510000258684158
45,20,3510000,
45,20,3520000,
45,20,3530000,
45,20,3540000,
45,20,3550000,
45,20,3560000,
45,20,3570000,
45,20,3580000,
45,20,3590000,
45,20,3600000,0.08500000089406967
45,20,3610000,
45,20,3620000,
45,20,3630000,
45,20,3640000,
45,20,3650000,
45,20,3660000,
45,20,3670000,
45,20,3680000,
45,20,3690000,
45,20,3700000,0.08429999649524689
45,20,3710000,
45,20,3720000,
45,20,3730000,
45,20,3740000,
45,20,3750000,
45,20,3760000,
45,20,3770000,
45,20,3780000,
45,20,3790000,
45,20,3800000,0.08839999884366989
45,20,3810000,
45,20,3820000,
45,20,3830000,
45,20,3840000,
45,20,3850000,
45,20,3860000,
45,20,3870000,
45,20,3880000,
45,20,3890000,
45,20,3900000,0.08990000188350677
45,20,3910000,
45,20,3920000,
45,20,3930000,
45,20,3940000,
45,20,3950000,
45,20,3960000,
45,20,3970000,
45,20,3980000,
45,20,3990000,
45,20,4000000,0.08380000293254852
45,20,4010000,
45,20,4020000,
45,20,4030000,
45,20,4040000,
45,20,4050000,
45,20,4060000,
45,20,4070000,
45,20,4080000,
45,20,4090000,
45,20,4100000,0.08579999953508377
45,20,4110000,
45,20,4120000,
45,20,4130000,
45,20,4140000,
45,20,4150000,
45,20,4160000,
45,20,4170000,
45,20,4180000,
45,20,4190000,
45,20,4200000,0.08569999784231186
45,20,4210000,
45,20,4220000,
45,20,4230000,
45,20,4240000,
45,20,4250000,
45,20,4260000,
45,20,4270000,
45,20,4280000,
45,20,4290000,
45,20,4300000,0.08070000261068344
45,20,4310000,
45,20,4320000,
45,20,4330000,
45,20,4340000,
45,20,4350000,
45,20,4360000,
45,20,4370000,
45,20,4380000,
45,20,4390000,
45,20,4400000,0.09470000118017197
45,20,4410000,
45,20,4420000,
45,20,4430000,
45,20,4440000,
45,20,4450000,
45,20,4460000,
45,20,4470000,
45,20,4480000,
45,20,4490000,
45,20,4500000,0.09040000289678574
45,20,4510000,
45,20,4520000,
45,20,4530000,
45,20,4540000,
45,20,4550000,
45,20,4560000,
45,20,4570000,
45,20,4580000,
45,20,4590000,
45,20,4600000,0.09059999883174896
45,20,4610000,
45,20,4620000,
45,20,4630000,
45,20,4640000,
45,20,4650000,
45,20,4660000,
45,20,4670000,
45,20,4680000,
45,20,4690000,
45,20,4700000,0.09510000050067902
45,20,4710000,
45,20,4720000,
45,20,4730000,
45,20,4740000,
45,20,4750000,
45,20,4760000,
45,20,4770000,
45,20,4780000,
45,20,4790000,
45,20,4800000,0.08969999849796295
45,20,4810000,
45,20,4820000,
45,20,4830000,
45,20,4840000,
45,20,4850000,
45,20,4860000,
45,20,4870000,
45,20,4880000,
45,20,4890000,
45,20,4900000,0.08919999748468399
45,20,4910000,
45,20,4920000,
45,20,4930000,
45,20,4940000,
45,20,4950000,
45,20,4960000,
45,20,4970000,
45,20,4980000,
45,20,4990000,
45,20,5000000,0.09260000288486481
45,30,1,0.0
45,30,10000,
45,30,20000,
45,30,30000,
45,30,40000,
45,30,50000,
45,30,60000,
45,30,70000,
45,30,80000,
45,30,90000,
45,30,100000,0.0
45,30,110000,
45,30,120000,
45,30,130000,
45,30,140000,
45,30,150000,
45,30,160000,
45,30,170000,
45,30,180000,
45,30,190000,
45,30,200000,0.006399999838322401
45,30,210000,
45,30,220000,
45,30,230000,
45,30,240000,
45,30,250000,
45,30,260000,
45,30,270000,
45,30,280000,
45,30,290000,
45,30,300000,0.02449999935925007
45,30,310000,
45,30,320000,
45,30,330000,
45,30,340000,
45,30,350000,
45,30,360000,
45,30,370000,
45,30,380000,
45,30,390000,
45,30,400000,0.044599998742341995
45,30,410000,
45,30,420000,
45,30,430000,
45,30,440000,
45,30,450000,
45,30,460000,
45,30,470000,
45,30,480000,
45,30,490000,
45,30,500000,0.06629999727010727
45,30,510000,
45,30,520000,
45,30,530000,
45,30,540000,
45,30,550000,
45,30,560000,
45,30,570000,
45,30,580000,
45,30,590000,
45,30,600000,0.08330000191926956
45,30,610000,
45,30,620000,
45,30,630000,
45,30,640000,
45,30,650000,
45,30,660000,
45,30,670000,
45,30,680000,
45,30,690000,
45,30,700000,0.10320000350475311
45,30,710000,
45,30,720000,
45,30,730000,
45,30,740000,
45,30,750000,
45,30,760000,
45,30,770000,
45,30,780000,
45,30,790000,
45,30,800000,0.11599999666213989
45,30,810000,
45,30,820000,
45,30,830000,
45,30,840000,
45,30,850000,
45,30,860000,
45,30,870000,
45,30,880000,
45,30,890000,
45,30,900000,0.12919999659061432
45,30,910000,
45,30,920000,
45,30,930000,
45,30,940000,
45,30,950000,
45,30,960000,
45,30,970000,
45,30,980000,
45,30,990000,
45,30,1000000,0.1485999971628189
45,30,1010000,
45,30,1020000,
45,30,1030000,
45,30,1040000,
45,30,1050000,
45,30,1060000,
45,30,1070000,
45,30,1080000,
45,30,1090000,
45,30,1100000,0.16779999434947968
45,30,1110000,
45,30,1120000,
45,30,1130000,
45,30,1140000,
45,30,1150000,
45,30,1160000,
45,30,1170000,
45,30,1180000,
45,30,1190000,
45,30,1200000,0.15770000219345093
45,30,1210000,
45,30,1220000,
45,30,1230000,
45,30,1240000,
45,30,1250000,
45,30,1260000,
45,30,1270000,
45,30,1280000,
45,30,1290000,
45,30,1300000,0.18410000205039978
45,30,1310000,
45,30,1320000,
45,30,1330000,
45,30,1340000,
45,30,1350000,
45,30,1360000,
45,30,1370000,
45,30,1380000,
45,30,1390000,
45,30,1400000,0.19439999759197235
45,30,1410000,
45,30,1420000,
45,30,1430000,
45,30,1440000,
45,30,1450000,
45,30,1460000,
45,30,1470000,
45,30,1480000,
45,30,1490000,
45,30,1500000,0.19619999825954437
45,30,1510000,
45,30,1520000,
45,30,1530000,
45,30,1540000,
45,30,1550000,
45,30,1560000,
45,30,1570000,
45,30,1580000,
45,30,1590000,
45,30,1600000,0.2054000049829483
45,30,1610000,
45,30,1620000,
45,30,1630000,
45,30,1640000,
45,30,1650000,
45,30,1660000,
45,30,1670000,
45,30,1680000,
45,30,1690000,
45,30,1700000,0.2150000035762787
45,30,1710000,
45,30,1720000,
45,30,1730000,
45,30,1740000,
45,30,1750000,
45,30,1760000,
45,30,1770000,
45,30,1780000,
45,30,1790000,
45,30,1800000,0.22310000658035278
45,30,1810000,
45,30,1820000,
45,30,1830000,
45,30,1840000,
45,30,1850000,
45,30,1860000,
45,30,1870000,
45,30,1880000,
45,30,1890000,
45,30,1900000,0.23729999363422394
45,30,1910000,
45,30,1920000,
45,30,1930000,
45,30,1940000,
45,30,1950000,
45,30,1960000,
45,30,1970000,
45,30,1980000,
45,30,1990000,
45,30,2000000,0.2409999966621399
45,30,2010000,
45,30,2020000,
45,30,2030000,
45,30,2040000,
45,30,2050000,
45,30,2060000,
45,30,2070000,
45,30,2080000,
45,30,2090000,
45,30,2100000,0.25690001249313354
45,30,2110000,
45,30,2120000,
45,30,2130000,
45,30,2140000,
45,30,2150000,
45,30,2160000,
45,30,2170000,
45,30,2180000,
45,30,2190000,
45,30,2200000,0.2498999983072281
45,30,2210000,
45,30,2220000,
45,30,2230000,
45,30,2240000,
45,30,2250000,
45,30,2260000,
45,30,2270000,
45,30,2280000,
45,30,2290000,
45,30,2300000,0.2558000087738037
45,30,2310000,
45,30,2320000,
45,30,2330000,
45,30,2340000,
45,30,2350000,
45,30,2360000,
45,30,2370000,
45,30,2380000,
45,30,2390000,
45,30,2400000,0.2718000113964081
45,30,2410000,
45,30,2420000,
45,30,2430000,
45,30,2440000,
45,30,2450000,
45,30,2460000,
45,30,2470000,
45,30,2480000,
45,30,2490000,
45,30,2500000,0.27709999680519104
45,30,2510000,
45,30,2520000,
45,30,2530000,
45,30,2540000,
45,30,2550000,
45,30,2560000,
45,30,2570000,
45,30,2580000,
45,30,2590000,
45,30,2600000,0.2806999981403351
45,30,2610000,
45,30,2620000,
45,30,2630000,
45,30,2640000,
45,30,2650000,
45,30,2660000,
45,30,2670000,
45,30,2680000,
45,30,2690000,
45,30,2700000,0.2872999906539917
45,30,2710000,
45,30,2720000,
45,30,2730000,
45,30,2740000,
45,30,2750000,
45,30,2760000,
45,30,2770000,
45,30,2780000,
45,30,2790000,
45,30,2800000,0.2957000136375427
45,30,2810000,
45,30,2820000,
45,30,2830000,
45,30,2840000,
45,30,2850000,
45,30,2860000,
45,30,2870000,
45,30,2880000,
45,30,2890000,
45,30,2900000,0.30320000648498535
45,30,2910000,
45,30,2920000,
45,30,2930000,
45,30,2940000,
45,30,2950000,
45,30,2960000,
45,30,2970000,
45,30,2980000,
45,30,2990000,
45,30,3000000,0.29980000853538513
45,30,3010000,
45,30,3020000,
45,30,3030000,
45,30,3040000,
45,30,3050000,
45,30,3060000,
45,30,3070000,
45,30,3080000,
45,30,3090000,
45,30,3100000,0.3043000102043152
45,30,3110000,
45,30,3120000,
45,30,3130000,
45,30,3140000,
45,30,3150000,
45,30,3160000,
45,30,3170000,
45,30,3180000,
45,30,3190000,
45,30,3200000,0.305400013923645
45,30,3210000,
45,30,3220000,
45,30,3230000,
45,30,3240000,
45,30,3250000,
45,30,3260000,
45,30,3270000,
45,30,3280000,
45,30,3290000,
45,30,3300000,0.3059999942779541
45,30,3310000,
45,30,3320000,
45,30,3330000,
45,30,3340000,
45,30,3350000,
45,30,3360000,
45,30,3370000,
45,30,3380000,
45,30,3390000,
45,30,3400000,0.30970001220703125
45,30,3410000,
45,30,3420000,
45,30,3430000,
